avg_return_pct,count,median_return_pct,profit_factor,ticker,win_rate_pct
-0.9982,4,0.004,0.0047,ABBV,75.0
-0.905,8,0.0059,0.0906,ADBE,75.0
-1.12,2,-1.12,0.0016,AEP,50.0
6.0053,4,0.02,12.5977,AIG,75.0
11.2214,8,0.0061,12.0523,ANET,75.0
0.7494,8,0.004,2.4609,APD,87.5
0.0142,2,0.0142,,AZO,100.0
1.6686,8,0.0071,,BKR,100.0
-0.8556,4,0.0039,0.3554,BSX,75.0
-1.7691,2,-1.7691,0.0014,C,50.0
22.0187,4,10.2922,,CAT,100.0
3.3129,4,0.0283,,CB,100.0
0.0077,2,0.0077,,CCI,100.0
-4.6742,8,0.0246,0.1056,CCL,87.5
-0.628,6,0.0054,0.0209,CDNS,83.3333
-0.4988,2,-0.4988,0.0025,CI,50.0
-1.7584,4,-2.1157,0.0004,CL,25.0
0.9902,4,0.0188,,CMCSA,100.0
-0.9482,6,0.0035,0.0069,CME,66.6667
27.0364,8,0.0168,,CMG,100.0
-2.5982,8,0.0052,0.2059,COF,62.5
41.2246,2,41.2246,,COP,100.0
2.6367,4,0.01,2.9148,CRWD,75.0
-0.6108,4,0.0032,0.009,DD,75.0
-1.3505,4,-0.9807,0.0021,DE,50.0
7.6465,4,0.0323,,DFS,100.0
0.0104,6,0.0069,,DG,100.0
0.8107,6,0.0056,4.113,DHR,83.3333
2.4931,2,2.4931,,DLR,100.0
3.8411,4,2.6377,,DOW,100.0
-1.4114,2,-1.4114,0.0011,DUK,50.0
6.382,10,0.012,4.8402,DVN,80.0
3.8722,6,0.0051,6.1065,EA,83.3333
0.0112,4,0.0082,,EL,100.0
3.7055,4,0.0253,,EMR,100.0
-0.4889,8,0.0055,0.0222,EOG,87.5
0.006,2,0.006,,EQIX,100.0
-2.2421,2,-2.2421,0.001,EXC,50.0
-1.1675,6,0.0036,0.0035,FANG,66.6667
89.992,6,86.1446,,FCX,100.0
8.0792,2,8.0792,,FDX,100.0
0.0136,4,0.0112,,FTNT,100.0
2.279,4,2.0554,,GD,100.0
2.7458,10,0.009,6.4702,GE,80.0
-2.1543,6,-0.9663,0.0012,GS,50.0
0.1316,2,0.1316,,HAL,100.0
10.7294,4,2.439,10.8657,HCA,75.0
2.1322,8,0.0445,,HLT,100.0
2.1559,4,0.0145,,HON,100.0
0.01,6,0.0091,,ICE,100.0
-4.0808,2,-4.0808,0.0,KHC,0.0
-2.7339,6,0.0039,0.0019,KLAC,66.6667
0.0102,2,0.0102,,LLY,100.0
-0.5328,12,0.0038,0.012,LOW,66.6667
-0.5004,4,0.0032,0.0085,MA,75.0
6.11,6,0.4082,,MAR,100.0
-2.4659,4,-2.9527,0.0004,MDLZ,25.0
-0.9197,2,-0.9197,0.0018,MDT,50.0
-4.3262,2,-4.3262,0.0,MET,0.0
3.7293,8,0.0046,5.5294,META,75.0
12.6291,8,0.0343,,MPC,100.0
0.0158,2,0.0158,,MRK,100.0
0.0202,2,0.0202,,MRNA,100.0
5.4053,12,0.0087,6.4605,MU,75.0
-1.425,6,0.0055,0.0065,NUE,66.6667
-0.7695,6,0.0039,0.0122,ORLY,66.6667
0.1093,2,0.1093,,OXY,100.0
-0.4029,14,0.006,0.5563,PANW,78.5714
0.0029,4,0.0027,,PFE,50.0
-2.5494,2,-2.5494,0.0,PG,0.0
-0.5755,4,0.004,0.0506,PGR,75.0
7.2405,6,0.0087,9.1147,PH,83.3333
15.6098,2,15.6098,,PINS,100.0
-0.7584,6,0.0034,0.0093,PNC,66.6667
-3.8146,2,-3.8146,0.0,PRU,0.0
18.5348,6,8.4028,17.5184,PSX,83.3333
-4.9223,4,-4.8144,0.0,QCOM,0.0
22.0754,2,22.0754,,REGN,100.0
0.035,2,0.035,,ROK,100.0
0.2883,14,0.012,1.2992,ROKU,78.5714
0.0386,6,0.0055,1.1161,ROST,83.3333
-0.6371,2,-0.6371,0.0022,RTX,50.0
2.5538,4,0.0089,,SBUX,100.0
0.7009,8,0.0057,2.2443,SCHW,87.5
-3.158,2,-3.158,0.0,SHW,0.0
1.5733,2,1.5733,,SPG,100.0
10.2721,8,0.0199,5.5104,STLD,75.0
-1.4035,2,-1.4035,0.0013,TJX,50.0
4.2888,6,0.0034,6.5847,TMO,66.6667
2.5566,6,0.0061,4.616,TMUS,83.3333
-1.4241,2,-1.4241,0.0022,TRV,50.0
-2.2625,10,0.0026,0.008,TSLA,50.0
0.986,4,0.0061,,UNH,100.0
-1.2366,2,-1.2366,0.0016,VICI,50.0
-1.5258,8,0.0051,0.0046,VMC,62.5
0.9737,4,0.503,,VRTX,100.0
2.6244,8,0.0029,3.9504,VZ,62.5
1.7227,6,0.6023,,WELL,100.0
7.0624,4,6.148,15.7981,XOM,75.0
1.1976,12,-1.254,1.6395,YUM,50.0
