avg_return_pct,count,median_return_pct,profit_factor,ticker,win_rate_pct
0.0013,2,0.0013,,ADBE,50.0
0.0013,2,0.0013,,AEP,50.0
0.0095,2,0.0095,,AIG,50.0
0.0015,4,0.001,,ANET,50.0
0.0013,2,0.0013,,APD,50.0
0.0016,2,0.0016,,BSX,50.0
0.0057,2,0.0057,,CB,50.0
0.0077,6,0.0021,,CCL,50.0
111.8849,2,111.8849,,CMG,100.0
0.005,4,0.0016,,COF,50.0
40.6765,2,40.6765,,COP,100.0
16.6862,2,16.6862,,CRWD,100.0
0.0103,2,0.0103,,DFS,50.0
0.0019,2,0.0019,,DHR,50.0
0.0069,2,0.0069,,DOW,50.0
0.0032,6,0.0014,,DVN,50.0
0.0014,2,0.0014,,EA,50.0
0.001,2,0.001,,EL,50.0
0.0053,2,0.0053,,EMR,50.0
0.0018,2,0.0018,,EOG,50.0
0.0014,2,0.0014,,FANG,50.0
146.1791,6,102.6598,,FCX,83.3333
0.0031,2,0.0031,,FDX,50.0
-0.5401,6,0.0012,0.0042,GE,50.0
0.0094,2,0.0094,,HAL,50.0
51.3442,2,51.3442,,HCA,100.0
0.0105,2,0.0105,,HLT,50.0
0.0039,2,0.0039,,KLAC,50.0
0.0011,2,0.0011,,MA,50.0
1.6501,4,0.0104,,MAR,50.0
0.001,2,0.001,,META,50.0
0.01,4,0.0094,,MPC,50.0
0.0027,4,0.0021,,MU,50.0
0.0021,2,0.0021,,NUE,50.0
0.0069,2,0.0069,,OXY,50.0
0.3035,8,0.0016,,PANW,50.0
0.0021,2,0.0021,,PFE,50.0
0.0014,2,0.0014,,PGR,50.0
0.0069,2,0.0069,,PH,50.0
0.0031,2,0.0031,,PINS,50.0
0.0015,2,0.0015,,PNC,50.0
17.6802,4,11.3419,,PSX,75.0
30.0681,2,30.0681,,REGN,100.0
0.0027,2,0.0027,,ROK,50.0
0.0029,6,0.0022,,ROKU,50.0
0.0013,2,0.0013,,ROST,50.0
0.0015,2,0.0015,,SCHW,50.0
66.4979,4,17.5038,13.6694,STLD,50.0
0.0017,4,0.0016,,TMUS,50.0
0.0022,6,0.0,,TSLA,33.3333
1.1854,2,1.1854,,UNH,50.0
0.0131,2,0.0131,,WELL,50.0
22.7351,2,22.7351,,XOM,100.0
0.0056,2,0.0056,,YUM,50.0
