avg_return_pct,count,median_return_pct,profit_factor,ticker,win_rate_pct
-0.9476,4,0.0024,0.0551,ABBV,50.0
0.0346,8,0.0118,1.0348,ADBE,75.0
-1.1181,2,-1.1181,0.0033,AEP,50.0
8.6621,4,-0.9992,7.1584,AIG,50.0
8.6834,8,0.0082,5.6928,ANET,62.5
0.4083,8,0.0082,1.796,APD,87.5
0.2434,2,0.2434,,AZO,100.0
1.7858,8,0.0946,,BKR,100.0
-0.235,4,0.0077,0.823,BSX,75.0
-1.7666,2,-1.7666,0.0028,C,50.0
18.9491,4,8.3591,,CAT,100.0
5.3254,4,0.5637,,CB,100.0
0.1274,2,0.1274,,CCI,100.0
-1.3054,8,0.0817,0.7502,CCL,87.5
-0.1222,6,0.0109,0.8094,CDNS,83.3333
-0.4975,2,-0.4975,0.005,CI,50.0
-1.7577,4,-2.1157,0.0007,CL,25.0
1.8543,4,0.6596,,CMCSA,100.0
-0.6802,6,0.0071,0.2876,CME,66.6667
22.8139,8,0.4775,,CMG,100.0
-1.1019,8,0.0105,0.6632,COF,62.5
14.5893,2,14.5893,,COP,100.0
0.9915,4,0.0199,1.72,CRWD,75.0
-0.5334,4,0.0063,0.1345,DD,75.0
-1.0936,4,-0.9793,0.192,DE,50.0
13.1506,4,0.2824,,DFS,100.0
0.1776,6,0.1,,DG,100.0
1.178,6,0.011,5.5236,DHR,83.3333
17.0505,2,17.0505,,DLR,100.0
3.6532,4,0.7127,,DOW,100.0
-1.4098,2,-1.4098,0.0023,DUK,50.0
-1.6279,10,0.0135,0.4797,DVN,70.0
2.0758,6,0.0102,3.7375,EA,83.3333
0.2379,4,0.133,,EL,100.0
2.2527,4,0.8694,,EMR,100.0
0.0459,8,0.011,1.0918,EOG,87.5
0.0943,2,0.0943,,EQIX,100.0
-2.24,2,-2.24,0.0019,EXC,50.0
-1.1279,6,0.0071,0.0373,FANG,66.6667
57.3899,6,14.8169,,FCX,100.0
4.1583,2,4.1583,,FDX,100.0
0.5045,4,0.4099,,FTNT,100.0
1.1651,4,1.0886,,GD,100.0
6.2338,10,0.1362,13.4191,GE,80.0
-2.1518,6,-0.9647,0.0024,GS,50.0
2.3643,2,2.3643,,HAL,100.0
10.5765,4,2.3401,10.725,HCA,75.0
1.1031,8,0.2994,,HLT,100.0
1.9385,4,0.4103,,HON,100.0
0.1695,6,0.1469,,ICE,100.0
-4.0808,2,-4.0808,0.0,KHC,0.0
-4.759,6,-1.7066,0.0085,KLAC,50.0
0.1711,2,0.1711,,LLY,100.0
-0.4196,12,0.0077,0.2219,LOW,66.6667
6.2053,4,0.1103,13.2963,MA,75.0
8.038,6,1.5162,,MAR,100.0
-3.5071,4,-3.5667,0.0,MDLZ,0.0
-0.9181,2,-0.9181,0.0036,MDT,50.0
-4.3262,2,-4.3262,0.0,MET,0.0
2.3817,8,0.0092,3.8927,META,75.0
6.7195,8,2.5966,,MPC,100.0
0.4335,2,0.4335,,MRK,100.0
0.3502,2,0.3502,,MRNA,100.0
2.7226,12,0.0174,3.7504,MU,75.0
-0.9913,6,0.0111,0.3089,NUE,66.6667
-0.6127,6,0.0078,0.2135,ORLY,66.6667
7.5107,2,7.5107,,OXY,100.0
0.2095,14,0.012,1.2307,PANW,78.5714
0.0059,4,0.0053,,PFE,50.0
-2.5494,2,-2.5494,0.0,PG,0.0
-1.0665,4,-1.2083,0.3258,PGR,50.0
0.2845,6,0.0315,1.3189,PH,83.3333
8.3478,2,8.3478,,PINS,100.0
-1.1592,6,-0.7501,0.0841,PNC,50.0
-3.8146,2,-3.8146,0.0,PRU,0.0
1.7228,6,0.0456,1.7874,PSX,66.6667
-4.9223,4,-4.8144,0.0,QCOM,0.0
16.131,2,16.131,,REGN,100.0
1.8579,2,1.8579,,ROK,100.0
1.946,14,0.024,3.0193,ROKU,78.5714
0.29,6,0.0111,1.8724,ROST,83.3333
-0.6358,2,-0.6358,0.0043,RTX,50.0
1.081,4,0.1475,,SBUX,100.0
1.2938,8,0.0115,3.297,SCHW,87.5
-3.158,2,-3.158,0.0,SHW,0.0
3.0764,2,3.0764,,SPG,100.0
9.0658,8,0.2854,4.9807,STLD,75.0
-1.4018,2,-1.4018,0.0025,TJX,50.0
3.5566,6,-0.8567,3.3792,TMO,50.0
3.0346,6,0.0123,5.292,TMUS,83.3333
-3.214,2,-3.214,0.002,TRV,50.0
-1.9691,10,0.0051,0.1366,TSLA,50.0
1.3378,4,0.0938,,UNH,100.0
-3.2158,2,-3.2158,0.0,VICI,0.0
-1.4411,8,0.0103,0.0599,VMC,62.5
2.4512,4,1.5887,,VRTX,100.0
1.6973,8,0.0057,2.9082,VZ,62.5
1.6521,6,0.7922,,WELL,100.0
1.9402,4,-0.9355,2.4631,XOM,50.0
0.8518,12,-1.252,1.4549,YUM,50.0
