applied_size_caps,archetype,days_held,entry_date,entry_index,entry_label,entry_method,entry_price,entry_strategy,entry_wait_days,event_count,exit_date,exit_index,exit_price,exit_reason,horizon,initial_stop,mae_pct,market_regime,mfe_capture_pct,mfe_pct,partial_exit_pct,position_size_multiplier,realized_return_pct,selected_setup,signal_date,source_decision,target_1,target_1_hit,ticker
HIGH_ATR_CAP,TECHNICAL_NATIVE,2,2020-03-19,704,BUY_FULL,NEXT_OPEN,291.77,quality_dislocation,0,3,2020-03-23,706,291.77,STOP_LOSS_EXIT,medium_term,251.3031,-1.3675,BEAR_RISK_OFF,15.3144,11.3206,25.0,0.5,1.7337,BROKEN_CHART_QUALITY_RECOVERY,2020-03-18,,312.0035,True,ADBE
HIGH_ATR_CAP,TECHNICAL_NATIVE,2,2020-03-19,704,BUY_FULL,NEXT_OPEN,291.77,quality_dislocation,0,3,2020-03-23,706,291.77,TRAILING_STOP_EXIT,short_term,252.5787,-1.3675,BEAR_RISK_OFF,22.2475,11.3206,25.0,0.5,2.5186,BROKEN_CHART_QUALITY_RECOVERY,2020-03-18,,321.1635,True,ADBE
,TECHNICAL_NATIVE,9,2022-02-28,1194,BUY_STARTER,NEXT_OPEN,462.4,quality_dislocation,0,1,2022-03-11,1203,420.5275,STOP_LOSS_EXIT,medium_term,420.5275,-10.1579,BEAR_RISK_OFF,-249.0914,3.6354,0.0,0.5,-9.0555,BROKEN_CHART_QUALITY_RECOVERY,2022-02-25,,483.3362,False,ADBE
,TECHNICAL_NATIVE,9,2022-02-28,1194,BUY_STARTER,NEXT_OPEN,462.4,quality_dislocation,0,1,2022-03-11,1203,420.5275,STOP_LOSS_EXIT,short_term,420.5275,-10.1579,BEAR_RISK_OFF,-249.0914,3.6354,0.0,0.5,-9.0555,BROKEN_CHART_QUALITY_RECOVERY,2022-02-25,,493.8044,False,ADBE
,TECHNICAL_NATIVE,13,2022-06-23,1274,BUY_STARTER,NEXT_OPEN,371.71,quality_dislocation,0,3,2022-07-13,1287,371.71,STOP_LOSS_EXIT,medium_term,334.172,-3.8067,BEAR_RISK_OFF,23.0464,5.4774,25.0,0.5,1.2623,BROKEN_CHART_QUALITY_RECOVERY,2022-06-22,,390.479,True,ADBE
,TECHNICAL_NATIVE,22,2022-06-23,1274,BUY_STARTER,NEXT_OPEN,371.71,quality_dislocation,0,3,2022-07-26,1296,384.4025,TRAILING_STOP_EXIT,short_term,334.62,-3.8067,BEAR_RISK_OFF,38.3916,11.5439,25.0,0.5,4.4319,BROKEN_CHART_QUALITY_RECOVERY,2022-06-22,,399.5275,True,ADBE
,TECHNICAL_NATIVE,9,2022-06-30,1279,BUY_FULL,NEXT_OPEN,362.9,quality_dislocation,0,3,2022-07-14,1288,362.9,STOP_LOSS_EXIT,medium_term,332.93,-1.0554,BEAR_RISK_OFF,12.8429,8.038,25.0,1.0,1.0323,BROKEN_CHART_QUALITY_RECOVERY,2022-06-29,,377.885,True,ADBE
,TECHNICAL_NATIVE,9,2022-06-30,1279,BUY_FULL,NEXT_OPEN,362.9,quality_dislocation,0,3,2022-07-14,1288,362.9,TRAILING_STOP_EXIT,short_term,334.62,-1.0554,BEAR_RISK_OFF,18.178,8.038,25.0,1.0,1.4611,BROKEN_CHART_QUALITY_RECOVERY,2022-06-29,,384.11,True,ADBE
,TECHNICAL_NATIVE,13,2022-10-17,1354,BUY_FULL,NEXT_OPEN,297.45,quality_dislocation,0,3,2022-11-03,1367,297.45,STOP_LOSS_EXIT,medium_term,275.1814,-4.0612,BEAR_RISK_OFF,8.402,11.138,25.0,1.0,0.9358,BROKEN_CHART_QUALITY_RECOVERY,2022-10-14,,308.5843,True,ADBE
,TECHNICAL_NATIVE,12,2022-10-17,1354,BUY_FULL,NEXT_OPEN,297.45,quality_dislocation,0,3,2022-11-02,1366,304.2349,TRAILING_STOP_EXIT,short_term,275.1814,-3.5771,BEAR_RISK_OFF,27.9626,11.138,25.0,1.0,3.1145,BROKEN_CHART_QUALITY_RECOVERY,2022-10-14,,314.1514,True,ADBE
