ticker,signal_date,horizon,entry_label,entry_strategy,selected_setup,entry_date,entry_index,entry_price,entry_method,entry_wait_days,position_size_multiplier,applied_size_caps,initial_stop,target_1,target_1_hit,partial_exit_pct,exit_date,exit_index,exit_price,exit_reason,days_held,realized_return_pct,mae_pct,mfe_pct,mfe_capture_pct,event_count,market_regime,archetype,source_decision
ABBV,2013-04-08,medium_term,BUY_STARTER,bull_leadership,BREAKOUT_MOMENTUM,2013-04-09,81,41.96,NEXT_OPEN,0,0.5,,39.7852,42.395,True,1.0,2013-04-15,85,41.96,STOP_LOSS_EXIT,4,0.0104,-1.3108,4.3136,0.2403,3,BULL_RISK_ON,TECHNICAL_NATIVE,
ABBV,2013-04-08,short_term,BUY_STARTER,bull_leadership,BREAKOUT_MOMENTUM,2013-04-09,81,41.96,NEXT_OPEN,0,0.5,,39.6707,43.677,True,20.0,2013-04-15,85,41.96,TRAILING_STOP_EXIT,4,0.8184,-1.3108,4.3136,18.9725,3,BULL_RISK_ON,TECHNICAL_NATIVE,
ABBV,2013-12-06,medium_term,BUY_STARTER,bull_leadership,BREAKOUT_MOMENTUM,2013-12-09,251,51.45,NEXT_OPEN,0,0.5,,49.1853,51.9029,True,1.0,2014-01-06,269,51.45,STOP_LOSS_EXIT,18,0.0088,-2.76,6.4723,0.136,3,BULL_RISK_ON,TECHNICAL_NATIVE,
ABBV,2013-12-06,short_term,BUY_STARTER,bull_leadership,BREAKOUT_MOMENTUM,2013-12-09,251,51.45,NEXT_OPEN,0,0.5,,49.0661,53.2379,True,20.0,2014-01-02,267,51.5229,TRAILING_STOP_EXIT,16,0.8083,-1.4189,6.4723,12.4885,3,BULL_RISK_ON,TECHNICAL_NATIVE,
ABBV,2014-09-17,medium_term,BUY_STARTER,bull_leadership,BREAKOUT_MOMENTUM,2014-09-18,446,59.6,NEXT_OPEN,0,0.5,,57.4795,60.0241,False,0.0,2014-09-23,449,57.4795,STOP_LOSS_EXIT,3,-3.5579,-5.0336,0.5537,-642.5656,1,BULL_RISK_ON,TECHNICAL_NATIVE,
ABBV,2014-09-17,short_term,BUY_STARTER,bull_leadership,BREAKOUT_MOMENTUM,2014-09-18,446,59.6,NEXT_OPEN,0,0.5,,57.3679,61.2741,False,0.0,2014-09-23,449,57.3679,STOP_LOSS_EXIT,3,-3.7451,-5.0336,0.5537,-676.3833,1,BULL_RISK_ON,TECHNICAL_NATIVE,
ABBV,2017-04-03,medium_term,BUY_STARTER,bull_leadership,GROWTH_LEADER_PULLBACK,2017-04-04,1086,65.12,NEXT_OPEN,0,0.5,,63.5169,65.4406,True,1.0,2017-04-06,1088,65.12,STOP_LOSS_EXIT,2,0.0049,-0.7217,0.9828,0.5009,3,BULL_RISK_ON,TECHNICAL_NATIVE,
ABBV,2017-04-03,short_term,BUY_STARTER,bull_leadership,GROWTH_LEADER_PULLBACK,2017-04-04,1086,65.12,NEXT_OPEN,0,0.5,,64.1817,65.8237,True,20.0,2017-04-10,1090,65.12,TRAILING_STOP_EXIT,4,0.2161,-0.7217,1.2439,17.3747,3,BULL_RISK_ON,TECHNICAL_NATIVE,
ABBV,2017-08-31,medium_term,BUY_STARTER,bull_leadership,BREAKOUT_MOMENTUM,2017-09-01,1191,75.59,NEXT_OPEN,0,0.5,,73.4423,76.0195,True,1.0,2018-03-27,1332,92.01,MAX_SIM_WINDOW_EXIT,141,21.5109,-1.1377,66.5035,32.3455,3,BULL_RISK_ON,TECHNICAL_NATIVE,
ABBV,2017-08-31,short_term,BUY_STARTER,bull_leadership,BREAKOUT_MOMENTUM,2017-09-01,1191,75.59,NEXT_OPEN,0,0.5,,73.3293,77.2855,True,20.0,2017-09-27,1208,83.755,TRAILING_STOP_EXIT,17,9.09,-1.1377,18.6533,48.7311,3,BULL_RISK_ON,TECHNICAL_NATIVE,
