avg_return_pct,count,median_return_pct,profit_factor,ticker,win_rate_pct
-0.9476,4,0.0024,0.0551,ABBV,50.0
-0.4867,8,0.0118,0.5109,ADBE,75.0
-1.1181,2,-1.1181,0.0033,AEP,50.0
7.2015,4,-0.9992,6.12,AIG,50.0
3.6371,8,4.607,2.9656,ANET,62.5
0.9529,8,0.0082,2.8577,APD,87.5
0.2434,2,0.2434,,AZO,100.0
2.4462,8,0.3425,,BKR,100.0
-0.6794,4,0.0077,0.4882,BSX,75.0
-1.7666,2,-1.7666,0.0028,C,50.0
7.521,4,7.6547,,CAT,100.0
4.2275,4,0.3712,,CB,100.0
0.1274,2,0.1274,,CCI,100.0
-3.0752,8,0.0817,0.4116,CCL,87.5
-0.401,6,0.0611,0.3748,CDNS,83.3333
-0.4975,2,-0.4975,0.005,CI,50.0
-1.7577,4,-2.1157,0.0007,CL,25.0
1.3599,4,0.3282,,CMCSA,100.0
-0.8073,6,0.0071,0.1544,CME,66.6667
23.2641,8,0.3348,,CMG,100.0
-1.8972,8,0.0105,0.4201,COF,62.5
49.3017,2,49.3017,,COP,100.0
6.3643,4,7.0491,5.6218,CRWD,75.0
-0.5334,4,0.0063,0.1345,DD,75.0
-1.3076,4,-0.9793,0.0338,DE,50.0
11.3439,4,0.2824,,DFS,100.0
0.1776,6,0.1,,DG,100.0
0.828,6,0.011,4.1796,DHR,83.3333
12.1598,2,12.1598,,DLR,100.0
2.0454,4,0.7127,,DOW,100.0
-1.4098,2,-1.4098,0.0023,DUK,50.0
2.7685,10,0.0135,1.8848,DVN,70.0
1.7149,6,0.0102,3.2616,EA,83.3333
0.1951,4,0.133,,EL,100.0
3.6596,4,0.3262,,EMR,100.0
-0.2585,8,0.011,0.4829,EOG,87.5
0.0943,2,0.0943,,EQIX,100.0
-2.24,2,-2.24,0.0019,EXC,50.0
-1.1279,6,0.0071,0.0373,FANG,66.6667
72.779,6,56.9581,,FCX,100.0
4.9502,2,4.9502,,FDX,100.0
0.2343,4,0.1839,,FTNT,100.0
0.611,4,0.5359,,GD,100.0
5.4555,10,0.1362,11.8687,GE,80.0
-2.1518,6,-0.9647,0.0024,GS,50.0
2.3643,2,2.3643,,HAL,100.0
7.2832,4,2.6645,7.6969,HCA,75.0
2.6044,8,0.5836,,HLT,100.0
1.6437,4,0.2585,,HON,100.0
0.1695,6,0.1469,,ICE,100.0
-4.0808,2,-4.0808,0.0,KHC,0.0
-4.759,6,-1.7066,0.0085,KLAC,50.0
0.1711,2,0.1711,,LLY,100.0
-0.439,12,0.0077,0.1859,LOW,66.6667
0.5954,4,0.1103,2.1798,MA,75.0
7.8818,6,3.7795,,MAR,100.0
-3.5071,4,-3.5667,0.0,MDLZ,0.0
-0.9181,2,-0.9181,0.0036,MDT,50.0
-4.3262,2,-4.3262,0.0,MET,0.0
3.6537,8,0.0092,5.4376,META,75.0
16.1025,8,3.4507,,MPC,100.0
0.2705,2,0.2705,,MRK,100.0
0.3502,2,0.3502,,MRNA,100.0
7.2013,12,0.0253,8.2749,MU,75.0
-1.3013,6,0.0111,0.0928,NUE,66.6667
-0.6127,6,0.0078,0.2135,ORLY,66.6667
1.9462,2,1.9462,,OXY,100.0
-0.0812,14,0.0138,0.9106,PANW,78.5714
0.0059,4,0.0053,,PFE,50.0
-2.5494,2,-2.5494,0.0,PG,0.0
-1.2921,4,-1.2083,0.1832,PGR,50.0
1.6422,6,0.0315,2.8404,PH,83.3333
16.3275,2,16.3275,,PINS,100.0
-1.1592,6,-0.7501,0.0841,PNC,50.0
-3.8146,2,-3.8146,0.0,PRU,0.0
21.7133,6,22.6371,10.9237,PSX,66.6667
-4.9223,4,-4.8144,0.0,QCOM,0.0
9.2736,2,9.2736,,REGN,100.0
0.6138,2,0.6138,,ROK,100.0
0.8352,14,0.024,1.8666,ROKU,78.5714
0.3651,6,0.0111,2.0984,ROST,83.3333
-0.6358,2,-0.6358,0.0043,RTX,50.0
2.5655,4,0.1475,,SBUX,100.0
0.9748,8,0.2338,2.7307,SCHW,87.5
-3.158,2,-3.158,0.0,SHW,0.0
2.181,2,2.181,,SPG,100.0
6.5926,8,5.2001,3.8948,STLD,75.0
-1.4018,2,-1.4018,0.0025,TJX,50.0
-0.3364,6,-0.8567,0.775,TMO,50.0
2.3899,6,0.0123,4.3802,TMUS,83.3333
-3.214,2,-3.214,0.002,TRV,50.0
-1.9691,10,0.0051,0.1366,TSLA,50.0
1.456,4,0.8911,,UNH,100.0
-3.2158,2,-3.2158,0.0,VICI,0.0
-1.4411,8,0.0103,0.0599,VMC,62.5
1.6599,4,0.9762,,VRTX,100.0
3.6875,8,0.0057,5.1456,VZ,62.5
1.2259,6,0.9481,,WELL,100.0
9.2146,4,6.3895,7.9489,XOM,50.0
0.8008,12,-1.252,1.4276,YUM,50.0
