avg_return_pct,count,median_return_pct,profit_factor,ticker,win_rate_pct
3.0189,4,0.7547,,ADBE,100.0
23.0178,4,21.2682,,AIG,100.0
-2.2265,4,0.019,0.1007,ANET,75.0
6.4913,4,5.4822,,AVB,100.0
13.2566,4,7.6303,,BKR,100.0
7.4207,2,7.4207,,BSX,100.0
11.5192,2,11.5192,,C,100.0
59.9637,2,59.9637,,CAT,100.0
1.727,2,1.727,,CB,100.0
12.0361,8,8.7094,,CCL,100.0
24.5008,2,24.5008,,CMCSA,100.0
0.482,4,0.4026,,CMG,100.0
0.4828,4,0.4053,,COF,100.0
14.1135,6,0.8079,,COP,100.0
7.0552,2,7.0552,,CRWD,100.0
26.0425,8,18.2707,,DD,100.0
2.1038,6,0.7127,,DOW,100.0
5.9315,4,5.2752,,DVN,100.0
-7.7264,2,-7.7264,0.0,EA,0.0
18.7699,6,1.1309,12.8344,EL,66.6667
23.0092,2,23.0092,,EOG,100.0
7.1789,2,7.1789,,FANG,100.0
-5.7881,2,-5.7881,0.0021,FCX,50.0
6.1368,8,4.7303,,FDX,100.0
11.2274,2,11.2274,,GD,100.0
15.6501,8,0.9273,,GE,100.0
23.8844,2,23.8844,,GS,100.0
7.0527,8,0.598,,HAL,100.0
3.4537,4,0.3508,,HLT,100.0
0.454,2,0.454,,ICE,100.0
9.6625,2,9.6625,,MAR,100.0
5.5627,2,5.5627,,MET,100.0
0.3565,2,0.3565,,META,100.0
-1.3041,2,-1.3041,0.0031,MLM,50.0
17.2563,2,17.2563,,MPC,100.0
1.0238,2,1.0238,,MRNA,100.0
45.7685,8,12.6483,,MU,100.0
-1.7857,6,0.014,0.1164,NKE,66.6667
37.3114,2,37.3114,,NUE,100.0
29.9462,2,29.9462,,PEG,100.0
9.1855,4,2.0495,,PINS,100.0
1.1476,2,1.1476,,PNC,100.0
4.3856,2,4.3856,,PRU,100.0
3.3927,2,3.3927,,PSA,100.0
24.5562,4,24.4032,,PSX,100.0
62.9082,2,62.9082,,QCOM,100.0
0.6406,2,0.6406,,REGN,100.0
0.2883,2,0.2883,,ROK,100.0
8.0673,16,0.029,5.4233,ROKU,75.0
4.6547,2,4.6547,,ROST,100.0
2.7602,2,2.7602,,RTX,100.0
-6.0029,2,-6.0029,0.0,SBUX,0.0
5.1062,2,5.1062,,SCHW,100.0
1.2195,4,0.0116,2.4477,SHW,75.0
1.622,4,0.2269,,SPG,100.0
3.0108,6,0.2115,,STLD,100.0
9.1529,2,9.1529,,TJX,100.0
3.1231,2,3.1231,,TRV,100.0
0.3417,2,0.3417,,TSLA,100.0
15.5368,4,14.7521,,VICI,100.0
29.7282,4,32.0677,,VLO,100.0
19.7828,2,19.7828,,WM,100.0
5.3507,4,4.6862,,XOM,100.0
