avg_return_pct,count,median_return_pct,profit_factor,ticker,win_rate_pct
-0.9882,4,0.0024,0.0147,ABBV,50.0
-0.8627,8,0.0118,0.133,ADBE,75.0
-1.1181,2,-1.1181,0.0033,AEP,50.0
5.1371,4,-0.9992,4.6523,AIG,50.0
10.285,8,0.0082,6.5583,ANET,62.5
0.7355,8,0.0082,2.4337,APD,87.5
0.0642,2,0.0642,,AZO,100.0
1.6435,8,0.0276,,BKR,100.0
-0.8638,4,0.0077,0.3493,BSX,75.0
-1.7666,2,-1.7666,0.0028,C,50.0
21.8631,4,9.9771,,CAT,100.0
3.3543,4,0.109,,CB,100.0
0.0342,2,0.0342,,CCI,100.0
-4.5149,8,0.0644,0.1361,CCL,87.5
-0.5818,6,0.0109,0.0929,CDNS,83.3333
-0.4975,2,-0.4975,0.005,CI,50.0
-1.7577,4,-2.1157,0.0007,CL,25.0
1.0226,4,0.0859,,CMCSA,100.0
-0.9277,6,0.0071,0.0283,CME,66.6667
26.7764,8,0.0837,,CMG,100.0
-2.487,8,0.0105,0.2398,COF,62.5
27.4707,2,27.4707,,COP,100.0
2.5681,4,0.0199,2.865,CRWD,75.0
-0.5933,4,0.0063,0.0374,DD,75.0
-1.341,4,-0.9793,0.0092,DE,50.0
7.6724,4,0.1008,,DFS,100.0
0.047,6,0.0281,,DG,100.0
0.8196,6,0.011,4.1473,DHR,83.3333
16.9977,2,16.9977,,DLR,100.0
3.9434,4,2.651,,DOW,100.0
-1.4098,2,-1.4098,0.0023,DUK,50.0
4.6812,10,0.0135,2.4961,DVN,70.0
3.7218,6,0.0102,5.9082,EA,83.3333
0.0513,4,0.0359,,EL,100.0
3.7349,4,0.0965,,EMR,100.0
-0.4517,8,0.011,0.0967,EOG,87.5
0.0256,2,0.0256,,EQIX,100.0
-2.24,2,-2.24,0.0019,EXC,50.0
-1.1575,6,0.0071,0.0121,FANG,66.6667
88.8646,6,83.3319,,FCX,100.0
7.9023,2,7.9023,,FDX,100.0
0.0618,4,0.0495,,FTNT,100.0
2.2311,4,2.0105,,GD,100.0
6.9576,10,0.0377,14.8612,GE,80.0
-2.1518,6,-0.9647,0.0024,GS,50.0
0.6132,2,0.6132,,HAL,100.0
10.7085,4,2.3947,10.8464,HCA,75.0
1.8184,8,0.0998,,HLT,100.0
2.1082,4,0.0674,,HON,100.0
0.0449,6,0.0396,,ICE,100.0
-4.0808,2,-4.0808,0.0,KHC,0.0
-4.7878,6,-1.7066,0.0025,KLAC,50.0
0.0456,2,0.0456,,LLY,100.0
-0.5118,12,0.0077,0.051,LOW,66.6667
4.4859,4,0.0298,9.8891,MA,75.0
6.0914,6,0.4792,,MAR,100.0
-3.5071,4,-3.5667,0.0,MDLZ,0.0
-0.9181,2,-0.9181,0.0036,MDT,50.0
-4.3262,2,-4.3262,0.0,MET,0.0
3.6083,8,0.0092,5.3824,META,75.0
15.226,8,6.6647,,MPC,100.0
0.0714,2,0.0714,,MRK,100.0
0.0921,2,0.0921,,MRNA,100.0
5.2386,12,0.0174,6.2921,MU,75.0
-1.3966,6,0.0111,0.0263,NUE,66.6667
-0.7355,6,0.0078,0.0559,ORLY,66.6667
0.5066,2,0.5066,,OXY,100.0
-0.3815,14,0.012,0.5798,PANW,78.5714
0.0059,4,0.0053,,PFE,50.0
-2.5494,2,-2.5494,0.0,PG,0.0
-1.5204,4,-1.2083,0.0389,PGR,50.0
7.054,6,0.0315,8.9057,PH,83.3333
15.1274,2,15.1274,,PINS,100.0
-1.2369,6,-0.7501,0.0227,PNC,50.0
-3.8146,2,-3.8146,0.0,PRU,0.0
14.2196,6,0.0456,7.4989,PSX,66.6667
-4.9223,4,-4.8144,0.0,QCOM,0.0
21.9391,2,21.9391,,REGN,100.0
0.1606,2,0.1606,,ROK,100.0
0.3475,14,0.024,1.3605,ROKU,78.5714
0.0807,6,0.0111,1.2426,ROST,83.3333
-0.6358,2,-0.6358,0.0043,RTX,50.0
2.4945,4,0.0394,,SBUX,100.0
0.6977,8,0.0115,2.2388,SCHW,87.5
-3.158,2,-3.158,0.0,SHW,0.0
1.6097,2,1.6097,,SPG,100.0
10.236,8,0.0912,5.4945,STLD,75.0
-1.4018,2,-1.4018,0.0025,TJX,50.0
3.5394,6,-0.8567,3.3678,TMO,50.0
2.4812,6,0.0123,4.5094,TMUS,83.3333
-1.4209,2,-1.4209,0.0044,TRV,50.0
-2.1984,10,0.0051,0.0361,TSLA,50.0
0.9693,4,0.0258,,UNH,100.0
-3.2158,2,-3.2158,0.0,VICI,0.0
-1.5058,8,0.0103,0.0177,VMC,62.5
1.0263,4,0.5328,,VRTX,100.0
2.563,8,0.0057,3.8813,VZ,62.5
1.7401,6,0.6643,,WELL,100.0
1.7667,4,-0.9355,2.3323,XOM,50.0
1.138,12,-1.252,1.6077,YUM,50.0
