avg_return_pct,count,median_return_pct,profit_factor,ticker,win_rate_pct
-0.9988,4,0.0029,0.0041,ABBV,50.0
-0.903,8,0.0118,0.0926,ADBE,75.0
-1.1181,2,-1.1181,0.0033,AEP,50.0
5.1252,4,-0.9983,4.6438,AIG,50.0
10.2553,8,0.0082,6.1737,ANET,62.5
0.7518,8,0.0095,2.4656,APD,87.5
0.0166,2,0.0166,,AZO,100.0
1.6706,8,0.0103,,BKR,100.0
-0.8533,4,0.0085,0.3572,BSX,75.0
-1.7666,2,-1.7666,0.0028,C,50.0
22.021,4,10.2922,,CAT,100.0
3.3197,4,0.0391,,CB,100.0
0.0094,2,0.0094,,CCI,100.0
-4.6628,8,0.0458,0.1078,CCL,87.5
-0.625,6,0.0125,0.0255,CDNS,83.3333
-0.4975,2,-0.4975,0.005,CI,50.0
-1.8452,4,-2.1157,0.0008,CL,25.0
0.9933,4,0.0219,,CMCSA,100.0
-0.9459,6,0.0082,0.0092,CME,66.6667
27.0416,8,0.0168,,CMG,100.0
-2.5926,8,0.0113,0.2075,COF,62.5
41.2389,2,41.2389,,COP,100.0
2.6417,4,0.0199,2.9184,CRWD,75.0
-1.5317,4,-1.229,0.0038,DD,50.0
-1.3498,4,-0.9793,0.0026,DE,50.0
7.6578,4,0.0524,,DFS,100.0
0.0124,6,0.0096,,DG,100.0
0.8133,6,0.0118,4.1229,DHR,83.3333
17.0192,2,17.0192,,DLR,100.0
3.8518,4,2.651,,DOW,100.0
-1.4093,2,-1.4093,0.0027,DUK,50.0
4.852,10,0.0113,2.519,DVN,70.0
3.875,6,0.0112,6.1102,EA,83.3333
0.0132,4,0.0106,,EL,100.0
3.7119,4,0.0352,,EMR,100.0
-0.4865,8,0.011,0.027,EOG,87.5
0.0073,2,0.0073,,EQIX,100.0
-2.2393,2,-2.2393,0.0022,EXC,50.0
-1.1654,6,0.0071,0.0054,FANG,66.6667
90.0039,6,86.1446,,FCX,100.0
8.0846,2,8.0846,,FDX,100.0
0.016,4,0.0141,,FTNT,100.0
2.2813,4,2.058,,GD,100.0
5.0501,10,0.0123,11.0609,GE,80.0
-2.1513,6,-0.9647,0.0026,GS,50.0
0.151,2,0.151,,HAL,100.0
10.732,4,2.4417,10.8681,HCA,75.0
2.14,8,0.0664,,HLT,100.0
2.1579,4,0.0169,,HON,100.0
0.0119,6,0.011,,ICE,100.0
-4.4047,2,-4.4047,0.0,KHC,0.0
-5.1208,6,-1.7066,0.0009,KLAC,50.0
0.012,2,0.012,,LLY,100.0
-0.5308,12,0.0078,0.0156,LOW,66.6667
4.4263,4,0.0083,9.7709,MA,75.0
6.1184,6,0.4286,,MAR,100.0
-3.6879,4,-3.6896,0.0,MDLZ,0.0
-0.9181,2,-0.9181,0.0036,MDT,50.0
-4.5853,2,-4.5853,0.0,MET,0.0
3.7327,8,0.0092,5.5336,META,75.0
15.4479,8,6.8585,,MPC,100.0
0.0182,2,0.0182,,MRK,100.0
0.0232,2,0.0232,,MRNA,100.0
5.4092,12,0.0191,6.4645,MU,75.0
-1.422,6,0.0111,0.0086,NUE,66.6667
-0.8293,6,0.0086,0.0131,ORLY,66.6667
0.1226,2,0.1226,,OXY,100.0
-0.3998,14,0.0123,0.5596,PANW,78.5714
0.0068,4,0.0061,,PFE,50.0
-2.5888,2,-2.5888,0.0,PG,0.0
-1.5509,4,-1.2076,0.0196,PGR,50.0
7.2466,6,0.012,9.1215,PH,83.3333
15.6152,2,15.6152,,PINS,100.0
-1.2573,6,-0.7495,0.0065,PNC,50.0
-4.1464,2,-4.1464,0.0,PRU,0.0
17.3071,6,8.4257,8.3449,PSX,66.6667
-3.9371,4,-4.3156,0.0006,QCOM,25.0
22.0793,2,22.0793,,REGN,100.0
0.0397,2,0.0397,,ROK,100.0
0.2927,14,0.024,1.3038,ROKU,78.5714
0.0416,6,0.0128,1.1251,ROST,83.3333
-0.6358,2,-0.6358,0.0043,RTX,50.0
2.5557,4,0.0112,,SBUX,100.0
0.7037,8,0.0128,2.2494,SCHW,87.5
-3.4409,2,-3.4409,0.0,SHW,0.0
1.5775,2,1.5775,,SPG,100.0
10.2761,8,0.0231,5.5121,STLD,75.0
-1.4012,2,-1.4012,0.0029,TJX,50.0
3.5624,6,-0.8562,3.3831,TMO,50.0
2.5599,6,0.0133,4.6206,TMUS,83.3333
-1.4199,2,-1.4199,0.0051,TRV,50.0
-2.2591,10,0.0051,0.0094,TSLA,50.0
0.9875,4,0.0077,,UNH,100.0
-3.2158,2,-3.2158,0.0,VICI,0.0
-1.5229,8,0.0106,0.0065,VMC,62.5
0.9774,4,0.5081,,VRTX,100.0
3.0154,8,0.0069,7.0249,VZ,75.0
1.7333,6,0.6299,,WELL,100.0
6.2175,4,5.1918,5.6887,XOM,50.0
1.591,12,0.0093,2.0726,YUM,58.3333
