avg_return_pct,count,median_return_pct,profit_factor,ticker,win_rate_pct
15.66,2,15.66,,AIG,100.0
6.4913,4,5.4822,,AVB,100.0
25.9169,2,25.9169,,BKR,100.0
11.5192,2,11.5192,,C,100.0
1.727,2,1.727,,CB,100.0
4.1793,2,4.1793,,CCL,100.0
24.5008,2,24.5008,,CMCSA,100.0
20.7786,4,20.5215,,COP,100.0
34.0724,4,26.9639,,DD,100.0
2.0447,4,0.7127,,DOW,100.0
23.0092,2,23.0092,,EOG,100.0
11.2274,2,11.2274,,GD,100.0
0.5337,2,0.5337,,GE,100.0
143.17,2,143.17,,MU,100.0
37.3114,2,37.3114,,NUE,100.0
29.9462,2,29.9462,,PEG,100.0
16.3275,2,16.3275,,PINS,100.0
1.1476,2,1.1476,,PNC,100.0
24.5562,4,24.4032,,PSX,100.0
-1.3378,6,0.0171,0.2137,ROKU,66.6667
9.1529,2,9.1529,,TJX,100.0
3.1231,2,3.1231,,TRV,100.0
0.3417,2,0.3417,,TSLA,100.0
25.6276,2,25.6276,,VLO,100.0
19.7828,2,19.7828,,WM,100.0
6.0163,2,6.0163,,XOM,100.0
